39199	694	8.0	1538352000.0
15911	251	7.5	1196467200.0
32874	403	7.0	1472688000.0
11418	5294	7.0	1646092800.0
16467	1797	8.5	1554076800.0
30842	11	9.0	1485907200.0
7709	167	8.0	1604188800.0
11141	389	4.0	1220227200.0
21367	440	7.0	1533081600.0
6287	693	7.0	1170288000.0
36969	864	7.0	1498867200.0
18724	1548	6.5	1635724800.0
29366	1	7.0	1149120000.0
4891	393	9.34667	1588291200.0
23404	752	7.0	1364774400.0
13337	962	9.0	1569888000.0
14410	2948	7.0	1627776000.0
6967	4309	9.0	1280620800.0
21752	12	7.0	1472688000.0
12017	41	7.0	1504224000.0
28277	609	9.0	1448928000.0
11011	520	9.0	1559347200.0
2336	734	9.0	1398902400.0
35346	538	8.0	1025481600.0
4306	1101	7.0	1272672000.0
9835	104	9.0	1233446400.0
1262	970	8.0	1420070400.0
19425	425	8.0	1228089600.0
11978	1027	5.0	1217548800.0
4786	129	8.5	1533081600.0
7881	63	7.9	1498867200.0
21260	513	7.5	1451606400.0
39448	973	9.0	1404172800.0
19969	929	8.0	1525132800.0
37912	928	7.5	1467331200.0
23743	95	7.0	1199145600.0
1293	1685	9.0	1643673600.0
25619	542	9.0	1577836800.0
5585	3863	8.0	1128124800.0
11626	206	5.0	1264982400.0
14606	922	7.0	1346457600.0
11607	456	9.5	1643673600.0
22974	938	7.0	1380585600.0
33103	814	5.0	1454284800.0
12367	5225	8.0	1417392000.0
37491	1538	7.0	1472688000.0
7379	2221	7.0	1556668800.0
5786	1076	7.8	1157068800.0
15407	3928	9.0	1606780800.0
228	445	7.5	1575158400.0
5843	276	6.5	1306886400.0
12437	97	7.0	1320105600.0
13508	2104	7.0	1396310400.0
12364	571	7.0	1512086400.0
35154	1653	10.0	1551398400.0
38352	2366	8.0	1391212800.0
34665	7868	2.0	1257033600.0
10277	2009	8.0	1435708800.0
32641	372	8.0	1640995200.0
7868	574	7.0	1619827200.0
21146	4077	8.0	1364774400.0
13977	2372	6.6	1367366400.0
10740	5188	10.0	1580515200.0
1928	24	3.0	1443657600.0
5264	12	8.0	1596240000.0
8902	403	5.0	1472688000.0
22667	1	7.0	1477958400.0
10273	97	7.0	1341100800.0
24350	279	7.0	1612137600.0
20225	58	8.0	1301616000.0
11458	3193	7.0	1635724800.0
39182	577	6.5	1491004800.0
22379	2302	7.6	1451606400.0
29409	564	7.0	1627776000.0
17592	105	5.0	1485907200.0
12838	5535	8.6	1441065600.0
39051	596	8.0	1506816000.0
19879	151	7.0	1619827200.0
23730	4	8.0	1601510400.0
23070	743	7.0	1172707200.0
11544	5312	7.0	1604188800.0
37508	1082	7.0	1609459200.0
38918	1288	5.0	1257033600.0
13629	3590	8.0	1575158400.0
6874	1201	9.0	1496275200.0
2191	50	5.25	1470009600.0
13331	1157	9.0	1459468800.0
18777	6376	8.0	1498867200.0
958	630	3.0	1467331200.0
24502	658	7.5	1501545600.0
16452	108	10.0	1375315200.0
13795	2258	7.0	1383264000.0
24931	380	6.5	1598918400.0
13934	630	7.5	1185926400.0
2671	2630	8.0	1633046400.0
5701	3530	6.0	1180656000.0
2986	435	8.0	1388534400.0
9290	2746	6.5	1143849600.0
24679	265	8.5	1614556800.0
7793	248	6.0	1351728000.0
30594	777	10.0	1391212800.0
29621	469	7.0	1406851200.0
20478	947	8.0	1438387200.0
31931	1	6.5	1293840000.0
27693	1622	3.33	1635724800.0
36251	842	7.0	1635724800.0
5872	31	6.0	1625097600.0
36389	104	5.0	1370044800.0
27798	596	9.0	1306886400.0
8458	124	6.0	1446336000.0
5070	1374	6.5	1409529600.0
908	1281	7.0	1575158400.0
25451	356	8.0	1543622400.0
16662	1446	6.0	1569888000.0
20678	1545	6.0	1643673600.0
35747	513	8.0	1498867200.0
20837	1213	7.0	1427846400.0
8547	3772	9.0	1604188800.0
12883	382	8.8	1622505600.0
10620	217	7.5	1330560000.0
18276	1094	1.0	1325376000.0
15502	354	7.0	1130803200.0
31947	78	7.0	1580515200.0
16848	275	6.0	1070236800.0
28944	695	3.0	1577836800.0
12024	533	9.0	1633046400.0
5573	864	7.0	1454284800.0
16829	1127	8.0	1498867200.0
39357	1643	9.0	1583020800.0
19826	1226	8.0	1606780800.0
21962	372	9.0	1548979200.0
19563	1554	7.0	1072915200.0
17355	6182	2.5	1519862400.0
38346	356	10.0	1533081600.0
18917	95	9.0	1640995200.0
16031	1236	7.0	1467331200.0
33892	1145	7.0	1551398400.0
16529	24	4.0	1625097600.0
30113	698	6.0	1496275200.0
24042	41	7.25	1475280000.0
31602	5362	7.0	1417392000.0
1253	1637	8.0	1448928000.0
35044	207	9.0	1417392000.0
11627	674	8.0	1501545600.0
22530	3624	8.0	1640995200.0
34804	6748	3.0	1277942400.0
14942	1998	8.0	1398902400.0
22413	4963	6.5	1619827200.0
19735	562	3.0	1496275200.0
5018	2046	6.0	1496275200.0
10391	408	5.0	1572566400.0
21125	27	3.0	1593561600.0
32051	4692	4.0	1380585600.0
38558	234	4.0	1456790400.0
31752	1689	8.0	1462060800.0
24999	2153	6.0	1277942400.0
24070	4644	8.6	1593561600.0
34022	986	8.0	1640995200.0
10379	354	9.0	1420070400.0
32220	3742	6.0	1317427200.0
4941	1538	6.0	1509494400.0
37704	239	7.0	1538352000.0
6457	85	6.0	1454284800.0
13357	2306	8.0	1606780800.0
14773	657	7.5	1541030400.0
19327	421	7.0	1506816000.0
22950	6762	9.0	1164931200.0
4766	944	10.0	1583020800.0
1039	295	6.5	1333238400.0
14412	267	9.0	1362096000.0
15128	60	7.0	1556668800.0
22744	937	7.0	1470009600.0
25796	659	8.0	1488326400.0
14525	117	6.0	1262304000.0
25850	2601	5.0	1191196800.0
38232	3026	6.0	1554076800.0
32633	3286	5.0	1551398400.0
28157	462	7.0	1541030400.0
35201	10	7.5	1538352000.0
10606	701	8.0	1488326400.0
18116	1638	7.0	1640995200.0
13489	613	3.0	1538352000.0
35177	1116	8.0	1430438400.0
6401	442	6.0	1267401600.0
22351	105	7.859	1293840000.0
7591	931	6.0	1630454400.0
22807	537	10.0	1643673600.0
451	756	8.0	1541030400.0
31532	55	5.0	1364774400.0
17813	298	7.0	1554076800.0
36194	1181	5.0	1561939200.0
38033	403	4.0	1262304000.0
22566	1319	6.0	1556668800.0
8935	288	8.5	1501545600.0
26549	207	6.0	1417392000.0
9897	10	5.0	1551398400.0
21729	2763	6.0	1304208000.0
9742	187	9.0	1619827200.0
37737	1079	8.0	1464739200.0
6967	4184	7.0	1438387200.0
39127	201	3.0	1241136000.0
25499	704	7.0	1441065600.0
28537	428	6.0	1404172800.0
35456	2254	3.0	1212278400.0
20609	711	7.0	1422748800.0
1592	1292	8.0	1204329600.0
37554	97	7.0	1230768000.0
25701	2213	7.0	1530403200.0
256	489	8.0	1606780800.0
14455	3633	7.5	1420070400.0
21474	4919	5.0	1512086400.0
15201	1044	7.0	1325376000.0
25022	2752	10.0	1433116800.0
34103	2575	9.0	1506816000.0
30256	2334	7.9	1546300800.0
17838	153	8.5	1459468800.0
6068	1446	6.5	1622505600.0
20717	1648	7.0	1601510400.0
13761	5707	7.0	1501545600.0
22687	916	7.0	1561939200.0
26166	3629	9.0	1117584000.0
12844	4469	6.0	1604188800.0
13211	5602	8.0	1606780800.0
4982	1097	9.0	1543622400.0
26410	1245	8.5	1572566400.0
18246	1853	7.0	1638316800.0
1764	986	7.0	1577836800.0
30949	2955	7.5	1633046400.0
22949	1290	6.0	1199145600.0
24034	2259	7.0	1617235200.0
26742	92	7.0	1328054400.0
32908	82	6.0	1633046400.0
8525	36	7.0	1559347200.0
28241	1376	8.0	1201824000.0
37898	136	6.0	1249084800.0
36637	1358	8.0	1548979200.0
10532	5146	7.0	1525132800.0
24512	352	6.0	1454284800.0
11662	134	10.0	1604188800.0
37051	517	7.0	1420070400.0
3111	354	7.5	1598918400.0
15470	1310	9.0	1230768000.0
20318	734	7.0	1454284800.0
32557	12	8.75	1409529600.0
11327	348	7.5	1543622400.0
20676	826	8.0	1543622400.0
18274	1111	8.0	1619827200.0
781	329	7.5	1559347200.0
868	1238	7.0	1446336000.0
10664	1188	5.0	1028160000.0
4785	1343	6.0	1606780800.0
36674	415	5.0	1122854400.0
6511	410	7.0	1569888000.0
12822	9	6.0	1107216000.0
26065	519	7.0	1491004800.0
11666	2724	8.0	1633046400.0
3968	3008	10.0	1448928000.0
34472	6158	7.0	1199145600.0
36095	885	5.0	1609459200.0
28527	5770	8.0	1527811200.0
24558	7060	6.0	1291161600.0
2968	980	7.0	1583020800.0
1346	344	6.4	1572566400.0
2746	48	6.5	1354320000.0
29879	1002	7.0	1546300800.0
28740	1455	7.0	1588291200.0
18024	558	7.0	1346457600.0
12764	168	8.0	1259625600.0
10112	2497	5.0	1212278400.0
30219	7541	7.0	1585699200.0
28352	1609	7.0	1483228800.0
28072	207	7.0	1354320000.0
1952	2209	6.0	1633046400.0
21250	235	8.0	1543622400.0
21122	532	7.5	1230768000.0
17245	234	8.0	1635724800.0
19898	611	7.8	1422748800.0
10109	232	8.0	1577836800.0
24640	564	8.5	1622505600.0
30711	393	9.5	1598918400.0
29928	3769	7.0	1619827200.0
21015	753	7.0	1464739200.0
3831	3214	7.0	1285891200.0
36920	1643	3.0	1617235200.0
3759	2440	5.0	1354320000.0
6923	134	9.0	1580515200.0
9255	646	5.0	1401580800.0
28224	1445	7.0	1619827200.0
38115	703	8.0	1425168000.0
27858	1835	7.0	1162339200.0
24944	342	8.0	1435708800.0
39187	2768	9.0	1370044800.0
39796	2370	6.0	1443657600.0
27144	695	7.0	1590969600.0
22725	910	8.8	1643673600.0
1039	1412	6.0	1464739200.0
5445	27	9.0	1606780800.0
25164	1812	8.0	1454284800.0
10704	5176	5.0	1272672000.0
23742	45	7.0	1467331200.0
31527	361	8.0	1341100800.0
30767	2287	4.0	1401580800.0
6230	938	7.5	1125532800.0
4649	442	7.0	1512086400.0
33035	5722	8.0	1583020800.0
13488	35	7.0	1199145600.0
20201	1450	2.0	1267401600.0
7074	532	5.0	1191196800.0
5838	801	6.7	1427846400.0
19572	435	6.5	1443657600.0
15262	1668	7.0	1391212800.0
23162	590	8.0	1380585600.0
33898	919	7.0	1643673600.0
842	1216	3.0	1627776000.0
8682	4751	6.0	1367366400.0
12650	762	7.0	1601510400.0
38450	3115	9.0	1625097600.0
4696	1330	8.0	1480550400.0
28464	1655	7.0	1509494400.0
8959	234	6.0	1162339200.0
27312	50	6.0	1401580800.0
17549	938	7.0	1643673600.0
12500	1801	7.0	1380585600.0
31824	48	7.0	1412121600.0
26916	1879	7.5	1601510400.0
31128	718	9.0	1459468800.0
5203	763	4.0	1614556800.0
38037	3020	7.0	1596240000.0
30712	7576	6.0	1483228800.0
3770	1674	7.0	1551398400.0
18865	240	7.0	1627776000.0
33475	178	5.0	1427846400.0
33207	3154	2.0	1638316800.0
32634	1815	7.0	1435708800.0
4770	173	4.0	1485907200.0
30758	7579	6.0	1483228800.0
32912	487	7.0	1401580800.0
20441	1578	8.0	1512086400.0
16539	352	7.0	1470009600.0
20912	5422	6.0	1367366400.0
488	734	3.0	1330560000.0
1567	133	8.52222	1619827200.0
4384	1734	9.0	1446336000.0
1152	169	9.5	1496275200.0
33855	2381	9.0	1554076800.0
11277	5264	8.25	1314835200.0
8720	488	7.0	1496275200.0
20997	520	7.0	1480550400.0
26930	1579	10.0	1583020800.0
15185	102	8.0	1425168000.0
35520	980	6.0	1477958400.0
11772	864	6.0	1475280000.0
15152	2488	10.0	1462060800.0
8999	4839	8.0	1556668800.0
1143	1536	7.0	1501545600.0
16285	3796	7.0	1606780800.0
20211	87	7.0	1635724800.0
8583	3501	7.5	1349049600.0
7859	961	8.0	1640995200.0
13135	352	7.0	1114905600.0
24141	129	7.25	1280620800.0
21382	141	8.0	1640995200.0
22371	148	7.0	1577836800.0
16317	132	8.0	1604188800.0
8023	1851	9.0	1588291200.0
31125	971	8.0	1585699200.0
16219	2103	7.0	1322697600.0
19164	644	8.0	1493596800.0
27807	1678	7.0	1193875200.0
29883	927	7.0	1635724800.0
35431	7922	8.0	1527811200.0
285	534	9.0	1577836800.0
2498	426	7.0	1604188800.0
3935	3275	6.0	1207008000.0
14821	2741	10.0	1606780800.0
33848	224	7.0	1359676800.0
31659	136	8.2	1448928000.0
10115	1267	10.0	1525132800.0
8128	537	7.3	1588291200.0
36722	3533	10.0	1625097600.0
38311	288	9.4	1614556800.0
14737	3339	8.0	1485907200.0
23935	1852	10.0	1640995200.0
23098	3595	10.0	1541030400.0
36969	737	8.0	1501545600.0
7977	4557	6.0	1483228800.0
33686	2934	5.0	1506816000.0
2042	547	7.0	1262304000.0
34815	1914	6.0	1443657600.0
258	495	8.0	1522540800.0
37676	79	5.0	1475280000.0
2848	2717	6.0	1272672000.0
10442	703	7.6	1530403200.0
5728	3907	7.5	1488326400.0
8993	4196	10.0	1514764800.0
29412	605	6.0	1309478400.0
28627	11	7.0	1577836800.0
23856	2279	7.0	1609459200.0
20008	1434	7.0	1585699200.0
12	26	7.0	1385856000.0
3593	1055	8.0	1393632000.0
8248	323	7.0	1583020800.0
39369	160	9.0	1633046400.0
33406	3643	8.0	1551398400.0
33131	596	7.0	1359676800.0
23160	3151	8.5	1443657600.0
27802	931	6.25	1609459200.0
7913	1777	6.5	1180656000.0
6302	308	8.0	1509494400.0
16519	75	8.0	1541030400.0
39526	8189	5.0	1220227200.0
37304	4913	7.0	1314835200.0
23083	146	7.3	1561939200.0
38399	937	7.0	1446336000.0
8452	63	8.0	1593561600.0
6621	596	8.0	1572566400.0
8444	2558	9.0	1304208000.0
37045	234	8.0	1588291200.0
7749	730	3.0	1627776000.0
27218	1245	8.5	1561939200.0
15387	490	10.0	1627776000.0
38675	1161	9.0	1569888000.0
18963	153	8.0	1401580800.0
35270	488	7.0	1635724800.0
31642	825	7.0	1575158400.0
34423	471	6.0	1417392000.0
1164	105	8.5	1506816000.0
36995	546	5.5	1554076800.0
20435	4151	5.0	1188604800.0
11326	1245	7.0	1546300800.0
9302	74	7.8	1525132800.0
27818	99	6.0	1383264000.0
7091	429	6.0	1554076800.0
16772	1643	4.5	1257033600.0
17502	372	5.0	1262304000.0
25720	133	9.0	1409529600.0
13307	2488	9.0	1556668800.0
27071	38	8.5	1514764800.0
24980	7103	6.0	1385856000.0
12645	1739	8.0	1543622400.0
19514	155	6.5	1414800000.0
6429	666	7.5	1414800000.0
18291	1913	8.0	1590969600.0
28938	265	10.0	1501545600.0
20478	797	8.0	1498867200.0
371	661	5.0	1259625600.0
9114	4864	9.0	1491004800.0
19015	920	8.0	1298937600.0
23977	322	6.0	1575158400.0
39062	298	9.0	1541030400.0
23237	708	8.5	1643673600.0
26208	5351	3.0	1188604800.0
3109	1138	7.0	1577836800.0
26688	106	9.5	1254355200.0
5567	1319	6.0	1383264000.0
1198	63	8.0	1509494400.0
24805	1561	8.0	1512086400.0
2903	43	6.0	1451606400.0
17030	1278	8.5	1630454400.0
36097	850	8.0	1464739200.0
24335	617	7.0	1438387200.0
9996	5040	7.0	1517443200.0
20549	2749	7.5	1443657600.0
448	583	8.0	1446336000.0
39468	8078	6.0	1067644800.0
9356	1589	7.2	1546300800.0
3582	2935	4.0	1246406400.0
8349	1138	7.0	1614556800.0
37134	403	6.0	1541030400.0
30365	276	9.0	1530403200.0
11394	5291	8.5	1551398400.0
31683	319	7.5	1370044800.0
26685	1471	10.0	1551398400.0
33122	645	6.0	1472688000.0
11242	995	8.5	1593561600.0
14025	481	7.0	1627776000.0
17680	1805	8.0	1580515200.0
21425	6704	8.0	1377993600.0
16912	1730	7.51	1509494400.0
9115	3203	9.0	1585699200.0
3342	1629	7.0	1388534400.0
7770	3930	8.0	1356998400.0
16579	2955	8.0	1635724800.0
35405	1127	8.0	1519862400.0
6781	638	7.0	1462060800.0
1723	2050	8.0	1522540800.0
1058	187	9.0	1638316800.0
36110	15	10.0	1625097600.0
38055	422	9.0	1017619200.0
31363	3160	6.0	1233446400.0
8039	3564	7.0	1091318400.0
11443	1774	7.0	1556668800.0
25973	3804	3.0	1483228800.0
7891	192	8.0	1254355200.0
26759	5043	9.0	1257033600.0
13777	450	6.0	1151712000.0
21853	5222	6.5	1456790400.0
160	339	9.0	1561939200.0
27879	276	8.0	1512086400.0
35001	1269	8.0	1619827200.0
20936	6640	6.0	1496275200.0
31630	3731	8.0	1575158400.0
3182	1195	5.0	1393632000.0
35221	441	7.0	1593561600.0
2975	4	8.0	1422748800.0
12454	1127	8.0	1498867200.0
796	159	7.0	1456790400.0
19852	134	5.0	1564617600.0
8509	3370	7.0	1625097600.0
19918	728	8.0	1543622400.0
4665	1468	6.0	1567296000.0
24182	782	8.0	1538352000.0
34792	751	7.0	1214870400.0
7333	2124	6.0	1625097600.0
3401	147	4.0	1517443200.0
37953	4303	6.0	1185926400.0
27680	3	7.5	1564617600.0
5832	1899	6.0	1643673600.0
13344	1673	7.0	1288569600.0
6668	611	7.75	1451606400.0
21515	1138	7.0	1606780800.0
3789	3195	6.0	1238544000.0
24058	1172	4.0	1417392000.0
18085	159	8.0	1498867200.0
32601	571	6.5	1509494400.0
31417	159	6.0	1564617600.0
8236	2537	5.0	1285891200.0
4706	179	8.0	1580515200.0
31236	2056	6.0	1383264000.0
28028	139	6.0	1509494400.0
730	1113	8.0	1585699200.0
39699	78	8.0	1488326400.0
3130	2229	9.0	1398902400.0
24917	1665	7.0	1377993600.0
13282	41	8.0	1467331200.0
11686	319	5.0	1546300800.0
6883	199	7.0	1548979200.0
20865	44	7.0	1575158400.0
15727	3126	8.0	1167609600.0
13613	5209	10.0	1596240000.0
27665	1851	7.0	1546300800.0
23375	2255	6.0	1164931200.0
10226	2197	10.0	1514764800.0
36934	1488	7.0	1506816000.0
1547	1884	8.0	1504224000.0
38455	1102	9.0	1333238400.0
31369	3089	7.5	1272672000.0
7338	12	7.0	1483228800.0
13611	4837	8.0	1598918400.0
35502	10	8.0	1446336000.0
19098	104	6.5	1385856000.0
17601	611	7.0	1422748800.0
4599	1124	7.0	1530403200.0
20352	6570	8.0	1601510400.0
15938	4477	6.5	1467331200.0
1986	153	6.0	1509494400.0
12782	164	9.0	1561939200.0
14828	389	7.0	1459468800.0
7667	58	8.0	1612137600.0
813	290	8.0	1635724800.0
6165	4063	7.75	1341100800.0
15579	3019	6.6	1193875200.0
23342	6936	8.0	1362096000.0
27721	2242	8.0	1609459200.0
1161	1550	6.5	1617235200.0
16442	4504	9.0	1519862400.0
14621	3406	8.0	1167609600.0
35984	129	8.0	1448928000.0
14827	664	5.0	1104537600.0
36792	824	7.0	1435708800.0
38954	1020	8.0	1554076800.0
31384	1040	10.0	1483228800.0
23692	2238	8.0	1164931200.0
29354	1075	6.0	1151712000.0
35695	2918	8.0	1488326400.0
34989	541	7.0	1577836800.0
35497	4297	8.0	1630454400.0
39573	1367	3.8	1391212800.0
33641	866	7.0	1554076800.0
11090	412	7.0	1459468800.0
24345	425	3.0	1238544000.0
34042	2872	6.5	1214870400.0
35522	2766	6.0	1170288000.0
710	1085	9.0	1640995200.0
9572	915	7.0	1351728000.0
34159	5056	7.0	1483228800.0
30946	730	6.0	1212278400.0
10705	1555	9.0	1493596800.0
25999	1031	6.0	1377993600.0
33289	768	6.0	1293840000.0
14933	734	8.0	1372636800.0
36738	134	10.0	1561939200.0
35428	826	8.5	1475280000.0
4308	1125	7.0	1493596800.0
24903	12	8.0	1412121600.0
30484	590	9.0	1385856000.0
2496	2548	2.0	1375315200.0
35586	129	8.0	1422748800.0
5102	356	9.5	1475280000.0
15499	2272	6.0	1235865600.0
3269	63	8.0	1548979200.0
31639	1777	8.0	1559347200.0
12430	288	9.0	1614556800.0
39526	5419	6.0	1225497600.0
22728	133	6.0	1401580800.0
8650	646	7.0	1527811200.0
35223	4032	5.0	1606780800.0
30604	630	6.0	1585699200.0
35173	114	9.0	1262304000.0
34861	122	7.5	1551398400.0
20891	6635	6.0	1225497600.0
3961	3293	8.0	1638316800.0
39624	1629	8.0	1285891200.0
11897	104	7.5	1325376000.0
22401	1395	7.0	1643673600.0
36717	42	6.0	1606780800.0
24637	742	6.0	1470009600.0
28087	97	6.0	1354320000.0
39213	29	6.0	1593561600.0
22346	6814	10.0	1320105600.0
18325	1811	7.5	1583020800.0
26451	133	6.5	1283299200.0
34210	864	7.0	1517443200.0
24337	1713	10.0	1175385600.0
5709	639	7.0	1380585600.0
33194	1072	7.0	1456790400.0
25254	3089	7.0	1175385600.0
24130	366	10.0	1561939200.0
5146	97	5.0	1438387200.0
7388	1477	5.0	1575158400.0
19430	664	7.5	1107216000.0
34213	699	7.0	1627776000.0
29678	354	8.0	1559347200.0
11767	276	8.0	1548979200.0
21832	1028	9.0	1525132800.0
22179	276	7.0	1364774400.0
28556	104	8.0	1330560000.0
13130	9	5.0	1188604800.0
32485	1887	7.0	1454284800.0
19141	6134	9.0	1201824000.0
17695	2547	6.0	1207008000.0
22714	4035	7.0	1201824000.0
19175	1766	10.0	1643673600.0
9765	1330	7.0	1435708800.0
24725	366	10.0	1362096000.0
5969	3442	6.0	1583020800.0
29330	1072	8.0	1446336000.0
32887	737	6.0	1393632000.0
3860	3227	7.5	1280620800.0
29353	133	8.0	1404172800.0
20155	2878	8.0	1575158400.0
4145	3371	8.0	1533081600.0
31024	95	6.0	1485907200.0
9677	578	5.5	1151712000.0
11804	146	8.0	1554076800.0
13168	179	9.0	1614556800.0
10975	532	6.0	1377993600.0
25202	97	7.0	1325376000.0
11807	660	6.0	1617235200.0
7637	533	10.0	1606780800.0
9636	787	6.0	1546300800.0
28630	1833	6.0	1464739200.0
24774	593	9.0	1488326400.0
36312	893	9.0	1480550400.0
6003	2396	7.0	1267401600.0
21811	657	8.9	1612137600.0
11972	403	5.0	1575158400.0
1140	1527	5.0	1222819200.0
5799	3920	8.0	1298937600.0
24309	1967	8.0	1498867200.0
27691	153	7.0	1646092800.0
14143	78	8.0	1498867200.0
32696	1377	7.0	1280620800.0
12027	234	8.0	1383264000.0
3440	33	10.0	1475280000.0
37215	5808	5.0	1619827200.0
32957	1777	7.75	1272672000.0
35614	405	8.0	1388534400.0
10094	1998	5.5	1509494400.0
1187	276	7.0	1517443200.0
21610	488	6.0	1554076800.0
17637	4608	6.0	1188604800.0
21746	42	7.0	1606780800.0
39694	1437	7.0	1640995200.0
27921	147	7.5	1454284800.0
23671	1760	6.0	1454284800.0
8651	52	7.5	1396310400.0
22961	257	8.5	1459468800.0
22242	857	6.5	1309478400.0
14273	715	8.0	1627776000.0
37935	219	8.0	1451606400.0
9329	52	5.1	1477958400.0
24514	2676	8.0	1606780800.0
21290	6687	2.0	1207008000.0
759	207	9.0	1356998400.0
1015	305	10.0	1640995200.0
32907	242	8.0	1225497600.0
10951	577	6.0	1519862400.0
2712	2644	7.75	1612137600.0
